ReleasableAccidents_Year,Death (1 = Yes),Injury (1 = Yes),NumberDeaths,NumberInjured,NumberVesselsInvolved,TotalDamage,Date,Time,State,WaterConditions,Wind,Day (1 = yes),Visibility,DayofWeek,AccidentCause,AccidentEvent,OperatorGender,OperatorAge,OperatorUsingAlcohol,VesselType,Length,Operation,Activity,Yearbuilt,NumberPeopleOnboard,DeceasedAge,DeceasedGender,CauseofDeath,DeceasedPFDWorn,DeceasedRole,InjuredGender,InjuredAge,InjuryType,InjuredRole
2017,0,1,0,2,1,0,7/8/2017,2:20:00 PM,FL,Calm,Moderate,1,Good,Saturday,Excessive speed,Skier mishap,M,23,0,Personal watercraft,10,Changing direction,Towed watersports,2007,1,,,,,,M,12,Broken bone,Tuber
2017,0,1,0,1,1,0,9/24/2017,5:00:00 PM,FL,Choppy,Light,1,Good,Sunday,Operator inexperience,Person ejected from vessel,M,20,0,Personal watercraft,11,Cruising,Boating/relaxation,2015,1,,,,,,M,20,Broken bone,Operator
2017,0,1,0,1,1,500,9/7/2017,8:34:00 PM,FL,Calm,Light,0,Fair,Thursday,Excessive speed,Grounding,M,56,0,Personal watercraft,10,Cruising,Boating/relaxation,2013,2,,,,,,M,56,Concussion,Operator
2017,0,0,0,0,3,13000,8/31/2017,12:50:00 PM,FL,Calm,Moderate,1,Good,Thursday,Operator inattention,Collision with fixed object,M,75,0,Cabin motorboat,39,Changing speed,Boating/relaxation,1978,2,,,,,,,,,
2017,0,0,0,0,3,13000,8/31/2017,12:50:00 PM,FL,Calm,Moderate,1,Good,Thursday,Operator inattention,Collision with fixed object,M,,0,Cabin motorboat,49,Tied to dock/mooring,None; not in use,2007,,,,,,,,,,
2017,0,0,0,0,3,13000,8/31/2017,12:50:00 PM,FL,Calm,Moderate,1,Good,Thursday,Operator inattention,Collision with fixed object,M,,0,Unknown,,Tied to dock/mooring,None; not in use,,,,,,,,,,,
2017,0,0,0,0,1,5300,9/6/2017,1:57:00 PM,FL,Calm,Light,1,Good,Wednesday,Improper lookout,Collision with fixed object,M,80,0,Auxiliary sail,32,Cruising,Boating/relaxation,1972,1,,,,,,,,,
2017,0,0,0,0,1,2000,9/24/2017,4:15:00 PM,FL,Choppy,Moderate,1,Good,Sunday,Excessive speed,Collision with fixed object,M,27,0,Personal watercraft,10,Changing direction,Boating/relaxation,2016,1,,,,,,,,,
2017,1,0,1,0,1,0,3/31/2017,1:25:00 PM,FL,Choppy,Strong,1,Good,Friday,Sudden medical condition,Falls overboard,M,71,0,Auxiliary sail,40,Sailing,Boating/relaxation,1996,4,69,M,Cardiac arrest,Y,Occupant,,,,
2017,0,0,0,0,1,2000,9/20/2017,6:40:00 PM,FL,Rough,Moderate,1,Good,Wednesday,Hazardous waters,Capsizing,M,48,0,Cabin motorboat,21,Cruising,Fishing,2004,3,,,,,,,,,
2017,0,1,0,1,1,5000,10/1/2017,4:00:00 AM,FL,Choppy,Moderate,0,Poor,Sunday,Operator inattention,Collision with floating object,M,61,0,Open motorboat,17,Changing speed,Fishing,1976,2,,,,,,M,57,Burn,Occupant
2017,0,1,0,1,1,0,9/18/2017,4:46:00 PM,FL,Calm,Moderate,1,Fair,Monday,Improper lookout,Person struck by propeller,M,26,0,Open motorboat,24,Cruising,Fishing,2001,5,,,,,,M,53,Broken bone,Swimmer
2017,0,1,0,1,2,0,9/3/2017,6:23:00 PM,FL,Choppy,Light,1,Good,Sunday,Improper lookout,Person ejected from vessel,M,29,0,Personal watercraft,,Unknown,Boating/relaxation,2017,1,,,,,,M,29,Broken bone,Operator
2017,0,1,0,1,2,0,9/3/2017,6:23:00 PM,FL,Choppy,Light,1,Good,Sunday,Improper lookout,Person ejected from vessel,M,,0,Open motorboat,,Cruising,Boating/relaxation,2017,1,,,,,,,,,
2017,0,1,0,1,1,0,9/4/2017,2:09:00 PM,FL,Calm,Light,1,Good,Monday,Operator inexperience,Person ejected from vessel,M,50,0,Personal watercraft,11,Cruising,Boating/relaxation,2010,1,,,,,,M,50,Broken bone,Operator
2017,0,1,0,3,2,46000,9/4/2017,6:04:00 PM,FL,Calm,Light,1,Good,Monday,Excessive speed,Collision with recreational vessel,F,44,0,Open motorboat,19,Cruising,Boating/relaxation,1999,8,,,,,,F,20,Concussion,Occupant
2017,0,1,0,3,2,46000,9/4/2017,6:04:00 PM,FL,Calm,Light,1,Good,Monday,Excessive speed,Collision with recreational vessel,F,44,0,Open motorboat,19,Cruising,Boating/relaxation,1999,8,,,,,,F,20,Sprain/strain,Occupant
2017,0,1,0,3,2,46000,9/4/2017,6:04:00 PM,FL,Calm,Light,1,Good,Monday,Excessive speed,Collision with recreational vessel,M,24,0,Open motorboat,20,Cruising,Boating/relaxation,2016,5,,,,,,M,21,Cut,Occupant
2017,0,1,0,1,1,200,9/30/2017,10:15:00 AM,FL,Calm,Light,1,Good,Saturday,Other,Collision with submerged object,M,43,0,Airboat,14,Cruising,Hunting,2009,3,,,,,,F,41,Burn,Occupant
2017,0,0,0,0,3,7500,9/24/2017,6:00:00 PM,FL,Calm,Moderate,1,Good,Sunday,Operator inattention,Collision with recreational vessel,M,60,0,Cabin motorboat,44,Changing direction,Boating/relaxation,1997,1,,,,,,,,,
2017,0,0,0,0,3,7500,9/24/2017,6:00:00 PM,FL,Calm,Moderate,1,Good,Sunday,Operator inattention,Collision with recreational vessel,M,,0,Open motorboat,34,Tied to dock/mooring,None; not in use,2000,,,,,,,,,,
2017,0,0,0,0,3,7500,9/24/2017,6:00:00 PM,FL,Calm,Moderate,1,Good,Sunday,Operator inattention,Collision with recreational vessel,M,,0,Open motorboat,26,Tied to dock/mooring,None; not in use,2003,,,,,,,,,,
2017,0,0,0,0,2,2000,10/8/2017,2:05:00 PM,FL,Calm,Light,1,Good,Sunday,Operator inattention,Collision with recreational vessel,M,,0,Open motorboat,36,Changing direction,Boating/relaxation,2017,2,,,,,,,,,
2017,0,0,0,0,2,2000,10/8/2017,2:05:00 PM,FL,Calm,Light,1,Good,Sunday,Operator inattention,Collision with recreational vessel,M,,0,Open motorboat,23,Tied to dock/mooring,None; not in use,2016,,,,,,,,,,
2017,0,1,0,1,2,6000,7/15/2017,4:30:00 PM,FL,Calm,Light,1,Good,Saturday,Navigation rules violation,Collision with recreational vessel,F,62,0,Personal watercraft,10,Cruising,Boating/relaxation,2000,1,,,,,,F,62,Cut,Operator
2017,0,1,0,1,2,6000,7/15/2017,4:30:00 PM,FL,Calm,Light,1,Good,Saturday,Navigation rules violation,Collision with recreational vessel,M,69,0,Open motorboat,20,Cruising,Boating/relaxation,2001,2,,,,,,,,,
2017,1,0,1,0,1,0,7/5/2017,12:00:00 PM,FL,Choppy,Moderate,1,Good,Wednesday,Other,Falls overboard,F,55,0,Open motorboat,22,Cruising,Fishing,2003,2,60,M,Unknown,,Occupant,,,,
2017,1,0,1,0,1,0,7/8/2017,8:30:00 PM,FL,Choppy,Light,0,Good,Saturday,"People on gunwale, bow, or transom",Falls overboard,M,49,0,Open motorboat,19,Cruising,Boating/relaxation,2017,7,42,F,Trauma,N,Occupant,,,,
2017,0,1,0,1,1,14000,9/2/2017,9:00:00 PM,FL,Calm,Light,0,Good,Saturday,Ignition of fuel or vapor,Fire/explosion (fuel),M,,0,Open motorboat,29,Tied to dock/mooring,Boating/relaxation,1989,1,,,,,,M,,Burn,Occupant
2017,0,1,0,1,1,0,8/5/2017,11:30:00 PM,FL,Choppy,Moderate,0,Fair,Saturday,Unknown,Fall in vessel,M,60,0,Cabin motorboat,28,Cruising,Boating/relaxation,2012,1,,,,,,M,60,Broken bone,Operator
2017,0,0,0,0,1,112525,9/3/2017,6:00:00 PM,FL,Choppy,Moderate,1,Good,Sunday,Hull failure,Flooding/swamping,M,36,0,Open motorboat,27,Cruising,Fishing,2012,4,,,,,,,,,
2017,0,0,0,0,1,50000,9/15/2017,2:36:00 PM,FL,Calm,Light,1,Good,Friday,Operator inattention,Grounding,M,45,0,Cabin motorboat,58,Cruising,Boating/relaxation,2003,3,,,,,,,,,
2017,0,0,0,0,1,2500,8/27/2017,4:25:00 PM,FL,Calm,Light,1,Good,Sunday,Improper lookout,Collision with fixed object,M,28,0,Open motorboat,36,Cruising,Boating/relaxation,1976,2,,,,,,,,,
2017,1,0,1,0,1,300,9/9/2017,2:15:00 AM,FL,Choppy,Strong,0,Poor,Saturday,Weather,Capsizing,M,18,0,Canoe,12,At anchor,Fishing,2017,2,21,M,Drowning,N,Occupant,,,,
2017,0,1,0,1,2,10000,9/9/2017,7:35:00 PM,FL,Calm,Light,0,Good,Saturday,Operator inattention,Grounding,M,,0,Auxiliary sail,35,Being towed,Towing,1986,1,,,,,,M,47,Internal organ injury,Occupant
2017,0,1,0,1,2,10000,9/9/2017,7:35:00 PM,FL,Calm,Light,0,Good,Saturday,Operator inattention,Grounding,M,,0,Open motorboat,,Towing,Towing,,,,,,,,,,,
2017,0,0,0,0,1,16000,9/2/2017,12:09:00 PM,FL,Choppy,Moderate,1,Good,Saturday,Weather,Flooding/swamping,M,22,0,Open motorboat,21,Drifting,Fishing,1995,3,,,,,,,,,
2017,1,0,1,0,1,0,7/19/2017,1:15:00 PM,FL,Calm,Light,1,Good,Wednesday,Unknown,Falls overboard,M,44,0,Open motorboat,14,Cruising,Fishing,2016,1,44,M,Drowning,N,Operator,,,,
2017,1,0,1,0,1,500,6/8/2017,4:00:00 PM,FL,Calm,Light,1,Good,Thursday,Unknown,Flooding/swamping,M,64,0,Airboat,12,Changing direction,Fishing,2001,1,64,M,Drowning,N,Operator,,,,
2017,0,1,0,1,1,5000,10/1/2017,4:23:00 PM,FL,Choppy,Moderate,1,Poor,Sunday,Weather,Grounding,M,65,0,Cabin motorboat,21,Cruising,Boating/relaxation,1997,4,,,,,,F,43,Scrape/bruise,Occupant
2017,1,0,1,0,1,0,7/2/2017,3:04:00 PM,FL,Choppy,Moderate,1,Good,Sunday,Unknown,Falls overboard,M,26,0,Standup Paddleboard,11,Rowing/paddling,Boating/relaxation,,1,26,M,Drowning,N,Operator,,,,
2017,0,0,0,0,1,3000,7/4/2017,3:30:00 PM,FL,Calm,Light,1,Good,Tuesday,Other,Collision with submerged object,M,47,0,Open motorboat,24,Cruising,Boating/relaxation,2010,1,,,,,,,,,
2017,0,0,0,0,1,3000,3/6/2017,3:27:00 PM,FL,Choppy,Strong,1,Good,Monday,Weather,Flooding/swamping,M,35,0,Open motorboat,20,Cruising,Fishing,1993,4,,,,,,,,,
2017,0,1,0,1,1,0,3/8/2017,11:00:00 PM,FL,Choppy,Strong,0,Good,Wednesday,Operator inexperience,Falls overboard,M,35,0,Personal watercraft,10,Changing direction,Boating/relaxation,2016,1,,,,,,M,35,Sprain/strain,Operator
2017,0,0,0,0,1,4000,10/21/2017,4:12:00 PM,FL,Rough,Moderate,1,Good,Saturday,Hazardous waters,Flooding/swamping,M,19,0,Open motorboat,21,Cruising,Boating/relaxation,1995,6,,,,,,,,,
2017,0,0,0,0,1,5000,10/1/2017,2:45:00 PM,FL,Calm,Moderate,1,Good,Sunday,Machinery failure,Collision with fixed object,M,61,0,Cabin motorboat,61,Drifting,Boating/relaxation,2007,2,,,,,,,,,
2017,0,0,0,0,1,125000,9/30/2017,8:45:00 AM,FL,Calm,Light,1,Good,Saturday,Machinery failure,Fire/explosion (non-fuel),M,,0,Cabin motorboat,42,Tied to dock/mooring,None; not in use,1986,,,,,,,,,,
2017,0,1,0,1,3,150,10/20/2017,4:30:00 PM,FL,Calm,Light,1,Good,Friday,Operator inattention,Collision with recreational vessel,M,63,0,Open motorboat,24,Towing,Towing,1972,1,,,,,,,,,
2017,0,1,0,1,3,150,10/20/2017,4:30:00 PM,FL,Calm,Light,1,Good,Friday,Operator inattention,Collision with recreational vessel,M,,0,Open motorboat,24,Being towed,Towing,2017,4,,,,,,M,64,Broken bone,Occupant
2017,0,1,0,1,3,150,10/20/2017,4:30:00 PM,FL,Calm,Light,1,Good,Friday,Operator inattention,Collision with recreational vessel,M,,0,Cabin motorboat,,Tied to dock/mooring,Fueling,2002,1,,,,,,,,,
2017,0,0,0,0,1,5000,8/3/2017,12:30:00 PM,FL,Rough,Moderate,1,Good,Thursday,Improper anchoring,Flooding/swamping,M,27,0,Open motorboat,16,At anchor,Fishing,1983,1,,,,,,,,,
2017,0,0,0,0,1,2000,10/14/2017,2:46:00 PM,FL,Choppy,Moderate,1,Good,Saturday,Machinery failure,Fire/explosion (non-fuel),M,50,0,Cabin motorboat,43,Cruising,Boating/relaxation,2001,2,,,,,,,,,
2017,0,0,0,0,1,4000,10/12/2017,6:30:00 PM,FL,Rough,Strong,1,Fair,Thursday,Hazardous waters,Flooding/swamping,M,53,0,Open motorboat,18,Cruising,Fishing,1992,3,,,,,,,,,
2017,0,1,0,3,2,4000,5/21/2017,3:00:00 PM,FL,Calm,Light,1,Good,Sunday,Alcohol use,Collision with recreational vessel,M,25,0,Personal watercraft,11,Cruising,Boating/relaxation,2016,2,,,,,,M,25,Internal organ injury,Operator
2017,0,1,0,3,2,4000,5/21/2017,3:00:00 PM,FL,Calm,Light,1,Good,Sunday,Alcohol use,Collision with recreational vessel,M,25,0,Personal watercraft,11,Cruising,Boating/relaxation,2016,2,,,,,,F,20,Internal organ injury,Occupant
2017,0,1,0,3,2,4000,5/21/2017,3:00:00 PM,FL,Calm,Light,1,Good,Sunday,Alcohol use,Collision with recreational vessel,M,29,0,Open motorboat,29,Changing speed,Boating/relaxation,1990,3,,,,,,F,28,Broken bone,Occupant
2017,0,0,0,0,1,2000,9/26/2017,8:51:00 PM,FL,Choppy,Light,0,Good,Tuesday,Weather,Flooding/swamping,M,28,0,Open motorboat,16,Drifting,Fishing,2017,2,,,,,,,,,
2017,0,0,0,0,1,4000,9/2/2017,3:57:00 PM,FL,Calm,Light,1,Good,Saturday,Weather,Collision with fixed object,M,74,0,Cabin motorboat,46,Changing direction,Boating/relaxation,2008,1,,,,,,,,,
2017,0,1,0,1,1,0,8/5/2017,3:30:00 PM,FL,Choppy,Light,1,Good,Saturday,Other,Person struck by propeller,M,41,0,Open motorboat,22,Cruising,Boating/relaxation,2012,3,,,,,,M,52,Cut,Swimmer
2017,1,0,2,0,1,500,5/23/2017,2:30:00 PM,FL,Very Rough,Strong,1,Fair,Tuesday,Weather,Flooding/swamping,M,32,0,Open motorboat,22,At anchor,Fishing,1992,3,48,M,Drowning,N,Occupant,,,,
2017,1,0,2,0,1,500,5/23/2017,2:30:00 PM,FL,Very Rough,Strong,1,Fair,Tuesday,Weather,Flooding/swamping,M,32,0,Open motorboat,22,At anchor,Fishing,1992,3,48,M,Drowning,N,Occupant,,,,
2017,0,0,0,0,2,7800,10/26/2017,4:00:00 PM,FL,Calm,Light,1,Good,Thursday,Improper lookout,Collision with recreational vessel,M,23,0,Personal watercraft,10,Cruising,Boating/relaxation,2015,1,,,,,,,,,
2017,0,0,0,0,2,7800,10/26/2017,4:00:00 PM,FL,Calm,Light,1,Good,Thursday,Improper lookout,Collision with recreational vessel,M,26,0,Personal watercraft,9,Changing direction,Boating/relaxation,2017,1,,,,,,,,,
2017,0,1,0,1,2,0,10/27/2017,12:00:00 PM,FL,Choppy,Strong,1,Good,Friday,Operator inexperience,Collision with recreational vessel,M,62,0,Personal watercraft,11,Cruising,Boating/relaxation,2016,1,,,,,,M,62,Broken bone,Operator
2017,0,1,0,1,2,0,10/27/2017,12:00:00 PM,FL,Choppy,Strong,1,Good,Friday,Operator inexperience,Collision with recreational vessel,M,69,0,Personal watercraft,11,Cruising,Boating/relaxation,2016,1,,,,,,,,,
2017,0,0,0,0,1,3500,9/3/2017,3:57:00 PM,FL,Calm,Light,1,Good,Sunday,Ignition of fuel or vapor,Fire/explosion (fuel),M,62,0,Cabin motorboat,37,Cruising,Boating/relaxation,2008,3,,,,,,,,,
2017,0,1,0,1,1,0,9/4/2017,1:31:00 PM,FL,Choppy,Light,1,Good,Monday,Other,Skier mishap,M,63,0,Open motorboat,21,Changing speed,Towed watersports,2004,4,,,,,,M,34,Dislocation,Waterskier
2017,0,0,0,0,1,6000,9/5/2017,12:01:00 PM,FL,Calm,Moderate,1,Good,Tuesday,Machinery failure,Collision with fixed object,M,57,0,Cabin motorboat,46,Cruising,Boating/relaxation,1999,1,,,,,,,,,
2017,0,0,0,0,1,42000,8/8/2017,4:31:00 PM,FL,Choppy,Moderate,1,Good,Tuesday,Operator inattention,Flooding/swamping,M,26,0,Open motorboat,19,At anchor,Fishing,2017,2,,,,,,,,,
2017,0,1,0,1,2,3000,11/4/2017,11:30:00 PM,FL,Calm,Light,0,Good,Saturday,Improper lookout,Collision with recreational vessel,M,44,0,Cabin motorboat,34,Cruising,Commercial,1982,1,,,,,,M,44,Scrape/bruise,Operator
2017,0,1,0,1,2,3000,11/4/2017,11:30:00 PM,FL,Calm,Light,0,Good,Saturday,Improper lookout,Collision with recreational vessel,M,,0,Open motorboat,30,Cruising,Boating/relaxation,2017,1,,,,,,,,,
2017,0,0,0,0,2,8000,10/28/2017,10:00:00 AM,FL,Calm,Moderate,1,Good,Saturday,Operator inattention,Collision with recreational vessel,M,28,0,Cabin motorboat,47,Docking/undocking,Boating/relaxation,1997,1,,,,,,,,,
2017,0,0,0,0,2,8000,10/28/2017,10:00:00 AM,FL,Calm,Moderate,1,Good,Saturday,Operator inattention,Collision with recreational vessel,M,,0,Cabin motorboat,50,Tied to dock/mooring,None; not in use,1987,,,,,,,,,,
2017,0,0,0,0,2,2800,10/1/2017,4:00:00 PM,FL,Calm,Moderate,1,Good,Sunday,Operator inexperience,Collision with recreational vessel,M,50,0,Cabin motorboat,40,Cruising,Boating/relaxation,1993,1,,,,,,,,,
2017,0,0,0,0,2,2800,10/1/2017,4:00:00 PM,FL,Calm,Moderate,1,Good,Sunday,Operator inexperience,Collision with recreational vessel,M,,0,Personal watercraft,11,Tied to dock/mooring,None; not in use,2016,,,,,,,,,,
2017,0,0,0,0,2,10500,10/15/2017,5:48:00 PM,FL,Calm,Moderate,1,Good,Sunday,Alcohol use,Collision with recreational vessel,M,18,1,Open motorboat,16,Cruising,Boating/relaxation,2004,3,,,,,,,,,
2017,0,0,0,0,2,10500,10/15/2017,5:48:00 PM,FL,Calm,Moderate,1,Good,Sunday,Alcohol use,Collision with recreational vessel,M,,0,Open motorboat,20,Other,None; not in use,2002,0,,,,,,,,,
2017,0,0,0,0,1,5000,10/14/2017,7:00:00 PM,FL,Choppy,Moderate,0,Good,Saturday,Hull failure,Flooding/swamping,M,36,0,Open motorboat,17,Cruising,Boating/relaxation,1982,2,,,,,,,,,
2017,0,1,0,2,2,500,9/1/2017,3:45:00 PM,FL,Calm,Light,1,Good,Friday,Operator inattention,Collision with recreational vessel,M,54,0,Personal watercraft,11,Drifting,Boating/relaxation,2016,2,,,,,,M,54,Scrape/bruise,Operator
2017,0,1,0,2,2,500,9/1/2017,3:45:00 PM,FL,Calm,Light,1,Good,Friday,Operator inattention,Collision with recreational vessel,M,54,0,Personal watercraft,11,Drifting,Boating/relaxation,2016,2,,,,,,F,10,Cut,Occupant
2017,0,1,0,2,2,500,9/1/2017,3:45:00 PM,FL,Calm,Light,1,Good,Friday,Operator inattention,Collision with recreational vessel,M,26,0,Personal watercraft,11,Changing direction,Boating/relaxation,2017,1,,,,,,,,,
2017,0,1,0,1,1,0,10/15/2017,4:00:00 PM,FL,Rough,Moderate,1,Good,Sunday,Weather,Falls overboard,M,36,0,Open motorboat,17,Cruising,Boating/relaxation,2011,6,,,,,,F,14,Cut,Occupant
2017,0,0,0,0,1,4000,8/5/2017,1:30:00 PM,FL,Calm,None,1,Good,Saturday,Improper lookout,Collision with fixed object,M,51,0,Open motorboat,29,Cruising,Boating/relaxation,1997,2,,,,,,,,,
2017,0,0,0,0,1,40000,11/6/2017,8:00:00 AM,FL,Rough,Moderate,1,Good,Monday,Hull failure,Flooding/swamping,M,56,0,Open motorboat,31,Cruising,Boating/relaxation,1996,1,,,,,,,,,
2017,0,1,0,4,2,14500,10/16/2017,11:55:00 AM,FL,Choppy,Light,1,Good,Monday,Hazardous waters,Collision with recreational vessel,M,64,0,Open motorboat,23,Drifting,Commercial,1978,1,,,,,,,,,
2017,0,1,0,4,2,14500,10/16/2017,11:55:00 AM,FL,Choppy,Light,1,Good,Monday,Hazardous waters,Collision with recreational vessel,M,78,0,Open motorboat,20,At anchor,Boating/relaxation,2002,4,,,,,,M,78,Unknown,Operator
2017,0,1,0,4,2,14500,10/16/2017,11:55:00 AM,FL,Choppy,Light,1,Good,Monday,Hazardous waters,Collision with recreational vessel,M,78,0,Open motorboat,20,At anchor,Boating/relaxation,2002,4,,,,,,,,Unknown,Occupant
2017,0,1,0,4,2,14500,10/16/2017,11:55:00 AM,FL,Choppy,Light,1,Good,Monday,Hazardous waters,Collision with recreational vessel,M,78,0,Open motorboat,20,At anchor,Boating/relaxation,2002,4,,,,,,,,Unknown,Occupant
2017,0,1,0,4,2,14500,10/16/2017,11:55:00 AM,FL,Choppy,Light,1,Good,Monday,Hazardous waters,Collision with recreational vessel,M,78,0,Open motorboat,20,At anchor,Boating/relaxation,2002,4,,,,,,F,74,Scrape/bruise,Occupant
2017,0,0,0,0,1,2000,10/27/2017,4:00:00 AM,FL,Rough,Strong,0,Good,Friday,Operator inexperience,Grounding,M,29,0,Auxiliary sail,34,Cruising,Boating/relaxation,1974,4,,,,,,,,,
2017,0,0,0,0,2,2500,11/5/2017,11:24:00 AM,FL,Choppy,Moderate,1,Good,Sunday,Operator inattention,Collision with recreational vessel,M,18,0,Personal watercraft,10,Cruising,Boating/relaxation,2014,2,,,,,,,,,
2017,0,0,0,0,2,2500,11/5/2017,11:24:00 AM,FL,Choppy,Moderate,1,Good,Sunday,Operator inattention,Collision with recreational vessel,M,19,0,Personal watercraft,11,Cruising,Boating/relaxation,2017,1,,,,,,,,,
2017,0,0,0,0,2,11000,11/7/2017,8:26:00 PM,FL,Calm,Light,0,Fair,Tuesday,Improper lookout,Collision with recreational vessel,M,,0,Open motorboat,24,Cruising,Boating/relaxation,2003,1,,,,,,,,,
2017,0,0,0,0,2,11000,11/7/2017,8:26:00 PM,FL,Calm,Light,0,Fair,Tuesday,Improper lookout,Collision with recreational vessel,M,,0,Cabin motorboat,39,At anchor,None; not in use,1973,0,,,,,,,,,
2017,0,0,0,0,4,12000,9/23/2017,8:06:00 PM,FL,Calm,Light,0,Good,Saturday,Excessive speed,Collision with fixed object,M,30,0,Other,87,Cruising,Commercial,2017,6,,,,,,,,,
2017,0,0,0,0,4,12000,9/23/2017,8:06:00 PM,FL,Calm,Light,0,Good,Saturday,Excessive speed,Collision with fixed object,M,30,0,Other,87,Cruising,Commercial,2017,5,,,,,,,,,
2017,0,0,0,0,4,12000,9/23/2017,8:06:00 PM,FL,Calm,Light,0,Good,Saturday,Excessive speed,Collision with fixed object,M,,0,Cabin motorboat,61,Tied to dock/mooring,None; not in use,1981,,,,,,,,,,
2017,0,0,0,0,4,12000,9/23/2017,8:06:00 PM,FL,Calm,Light,0,Good,Saturday,Excessive speed,Collision with fixed object,M,,0,Cabin motorboat,40,Tied to dock/mooring,None; not in use,2006,,,,,,,,,,
2017,0,1,0,2,1,40000,10/13/2017,11:00:00 PM,FL,Calm,Moderate,0,Poor,Friday,Excessive speed,Collision with fixed object,M,49,0,Open motorboat,23,Cruising,Boating/relaxation,2014,2,,,,,,M,49,Cut,Operator
2017,0,1,0,2,1,40000,10/13/2017,11:00:00 PM,FL,Calm,Moderate,0,Poor,Friday,Excessive speed,Collision with fixed object,M,49,0,Open motorboat,23,Cruising,Boating/relaxation,2014,2,,,,,,F,52,Internal organ injury,Occupant
2017,0,1,0,1,2,5200,10/14/2017,3:31:00 PM,FL,Calm,Light,1,Good,Saturday,Operator inattention,Collision with recreational vessel,M,75,0,Pontoon,24,Cruising,Boating/relaxation,2013,10,,,,,,,,,
2017,0,1,0,1,2,5200,10/14/2017,3:31:00 PM,FL,Calm,Light,1,Good,Saturday,Operator inattention,Collision with recreational vessel,M,57,0,Open motorboat,17,Changing direction,Boating/relaxation,2013,2,,,,,,F,61,Unknown,Occupant
2017,0,0,0,0,1,4000,10/18/2017,4:59:00 PM,FL,Calm,Moderate,1,Good,Wednesday,Failure to vent,Fire/explosion (fuel),M,37,0,Cabin motorboat,24,Cruising,Boating/relaxation,1993,4,,,,,,,,,
2017,1,0,1,0,1,0,7/26/2017,3:00:00 PM,FL,Calm,Light,1,Good,Wednesday,Other,Person departed vessel,M,73,0,Pontoon,18,Drifting,Fishing,1996,2,79,M,Drowning,N,Occupant,,,,
2017,0,1,0,2,1,100000,11/6/2017,4:00:00 PM,FL,Calm,Light,1,Good,Monday,Operator inattention,Grounding,M,50,0,Open motorboat,24,Cruising,Boating/relaxation,2012,2,,,,,,M,50,Broken bone,Operator
2017,0,1,0,2,1,100000,11/6/2017,4:00:00 PM,FL,Calm,Light,1,Good,Monday,Operator inattention,Grounding,M,50,0,Open motorboat,24,Cruising,Boating/relaxation,2012,2,,,,,,M,27,Cut,Occupant
2017,0,0,0,0,2,15000,11/13/2017,12:17:00 PM,FL,Calm,Light,1,Good,Monday,Improper lookout,Collision with recreational vessel,M,15,0,Personal watercraft,10,Cruising,Boating/relaxation,2016,1,,,,,,,,,
2017,0,0,0,0,2,15000,11/13/2017,12:17:00 PM,FL,Calm,Light,1,Good,Monday,Improper lookout,Collision with recreational vessel,M,63,0,Personal watercraft,10,Changing speed,Boating/relaxation,2016,1,,,,,,,,,
2017,0,0,0,0,2,3000,11/17/2017,11:30:00 AM,FL,Choppy,Moderate,1,Good,Friday,Operator inattention,Collision with recreational vessel,M,35,0,Cabin motorboat,41,Changing direction,Boating/relaxation,2015,2,,,,,,,,,
2017,0,0,0,0,2,3000,11/17/2017,11:30:00 AM,FL,Choppy,Moderate,1,Good,Friday,Operator inattention,Collision with recreational vessel,M,,0,Open motorboat,38,Tied to dock/mooring,None; not in use,2017,,,,,,,,,,
2017,0,1,0,1,1,10000,11/18/2017,2:15:00 PM,FL,Calm,Moderate,1,Good,Saturday,Unknown,Fire/explosion (fuel),M,35,0,Cabin motorboat,23,Cruising,Boating/relaxation,2003,2,,,,,,F,27,Burn,Occupant
2017,0,1,0,2,2,2000,11/4/2017,1:00:00 PM,FL,Choppy,Light,1,Good,Saturday,Navigation rules violation,Collision with recreational vessel,M,22,0,Open motorboat,18,Cruising,Boating/relaxation,1999,2,,,,,,M,21,Scrape/bruise,Occupant
2017,0,1,0,2,2,2000,11/4/2017,1:00:00 PM,FL,Choppy,Light,1,Good,Saturday,Navigation rules violation,Collision with recreational vessel,M,19,0,Open motorboat,18,Cruising,Fishing,2003,2,,,,,,M,21,Scrape/bruise,Occupant
2017,0,0,0,0,1,12000,10/29/2017,12:44:00 AM,FL,Choppy,Moderate,0,Poor,Sunday,Operator inattention,Grounding,M,42,0,Cabin motorboat,34,Cruising,Boating/relaxation,2003,2,,,,,,,,,
